department,municipality_id,municipality,year,month,population,value
Beni,80801,Magdalena,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31301,Mizque,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Chuquisaca,10501,Monteagudo,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,71001,Montero,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90401,Nacebe (santa Rosa Del Abuna),2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90501,Nuevo Manoa (nueva Esperanza),2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,30203,Omereque,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,21104,Palos Blancos,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31202,Pojo (cbba),2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90102,Porvenir,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90301,Puerto Gonzalo Moreno,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90201,Puerto Rico,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31205,Puerto Villarroel,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80301,Reyes,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80201,Riberalta,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,1
Santa Cruz,71302,Saipina,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80302,San Borja,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,21502,San Buena Ventura,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70301,San Ignacio De Velasco,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Chuquisaca,10702,San Lucas,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90202,San Pedro(pnd),2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70101,Santa Cruz De La Sierra,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90303,Sena,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,1
La Paz,20608,Teoponte,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70801,Vallegrande,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60303,Villa Montes,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90502,Villa Nueva (loma Alta),2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60301,Yacuiba,2010,10,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Chuquisaca,10201,Azurduy,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80802,Baures,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,22001,Caranavi,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60302,Carapari,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90101,Cobija,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,2
La Paz,21401,Coroico,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70105,El Torno,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60601,Entre Rios Trj,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90503,Eureka (santos Mercado),2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80202,Guayaramerin,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,6
Chuquisaca,10703,Incahuasi,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90402,Ingavi (humaita),2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,21501,Ixiamas,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,2
Santa Cruz,70104,La Guardia,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,20101,La Paz,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31301,Mizque,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90401,Nacebe (santa Rosa Del Abuna),2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90501,Nuevo Manoa (nueva Esperanza),2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60201,Padcaya,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,21104,Palos Blancos,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70103,Porongo,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90102,Porvenir,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90301,Puerto Gonzalo Moreno,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90201,Puerto Rico,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31205,Puerto Villarroel,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80301,Reyes,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80201,Riberalta,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,21
Beni,80304,Rurrenabaque,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,71302,Saipina,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80302,San Borja,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,21502,San Buena Ventura,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70301,San Ignacio De Velasco,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90302,San Lorenzo(pnd),2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80303,Santa Rosa,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90303,Sena,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31602,Shinaota,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,20608,Teoponte,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Potosí,50502,Toro Toro,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60303,Villa Montes,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90502,Villa Nueva (loma Alta),2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31003,Villa Tunari,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60301,Yacuiba,2010,11,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,30201,Aiquile,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80802,Baures,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70706,Camiri,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,22001,Caranavi,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60302,Carapari,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90101,Cobija,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,21401,Coroico,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70105,El Torno,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60601,Entre Rios Trj,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90503,Eureka (santos Mercado),2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,20602,Guanay,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80202,Guayaramerin,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,22
Santa Cruz,70705,Gutierrez,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90402,Ingavi (humaita),2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70104,La Guardia,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,20101,La Paz,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31301,Mizque,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90401,Nacebe (santa Rosa Del Abuna),2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90501,Nuevo Manoa (nueva Esperanza),2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Chuquisaca,10401,Padilla,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,21104,Palos Blancos,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70103,Porongo,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90102,Porvenir,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90301,Puerto Gonzalo Moreno,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90201,Puerto Rico,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80301,Reyes,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80201,Riberalta,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,3
Santa Cruz,71302,Saipina,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80302,San Borja,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70301,San Ignacio De Velasco,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Beni,80701,San Joaquin,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Pando,90302,San Lorenzo(pnd),2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,1
Pando,90303,Sena,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,31602,Shinaota,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
La Paz,20608,Teoponte,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Potosí,50502,Toro Toro,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60303,Villa Montes,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Chuquisaca,10801,Villa Serrano,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Chuquisaca,11001,Villa Vaca Guzman (muyupampa),2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Santa Cruz,70201,Warnes,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Tarija,60301,Yacuiba,2010,12,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / MASCULINO,0
Cochabamba,30201,Aiquile,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,20701,Apolo,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10201,Azurduy,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80802,Baures,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90104,Bella Flor,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60202,Bermejo,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90103,Bolpebra,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70703,Cabezas,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,22001,Caranavi,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60302,Carapari,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90101,Cobija,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,1
Santa Cruz,71301,Comarapa,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,21401,Coroico,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10902,Culpina,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70105,El Torno,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60601,Entre Rios Trj,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90503,Eureka (santos Mercado),2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90203,Filadelfia,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,1
La Paz,20602,Guanay,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80202,Guayaramerin,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,13
Pando,90402,Ingavi (humaita),2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70104,La Guardia,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,20101,La Paz,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80801,Magdalena,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Cochabamba,31301,Mizque,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10501,Monteagudo,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90401,Nacebe (santa Rosa Del Abuna),2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90501,Nuevo Manoa (nueva Esperanza),2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60201,Padcaya,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10401,Padilla,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,21104,Palos Blancos,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70103,Porongo,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90102,Porvenir,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90301,Puerto Gonzalo Moreno,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90201,Puerto Rico,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80703,Puerto Siles,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,1
Beni,80301,Reyes,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80201,Riberalta,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,10
Beni,80304,Rurrenabaque,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,71302,Saipina,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70402,San Carlos,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70301,San Ignacio De Velasco,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90302,San Lorenzo(pnd),2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90202,San Pedro(pnd),2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90303,Sena,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,20608,Teoponte,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Potosí,50502,Toro Toro,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70801,Vallegrande,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60303,Villa Montes,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90502,Villa Nueva (loma Alta),2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10801,Villa Serrano,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Cochabamba,31003,Villa Tunari,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60301,Yacuiba,2010,1,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Cochabamba,30201,Aiquile,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10201,Azurduy,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80802,Baures,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90104,Bella Flor,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60202,Bermejo,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,22001,Caranavi,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60302,Carapari,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90101,Cobija,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,1
Santa Cruz,71301,Comarapa,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,21401,Coroico,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70105,El Torno,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60601,Entre Rios Trj,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90503,Eureka (santos Mercado),2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90203,Filadelfia,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,20602,Guanay,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80202,Guayaramerin,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,17
Chuquisaca,10502,Huacareta,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90402,Ingavi (humaita),2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,21501,Ixiamas,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70104,La Guardia,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,20101,La Paz,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70701,Lagunillas,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80801,Magdalena,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Cochabamba,31301,Mizque,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10501,Monteagudo,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90401,Nacebe (santa Rosa Del Abuna),2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90501,Nuevo Manoa (nueva Esperanza),2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60201,Padcaya,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10401,Padilla,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,21104,Palos Blancos,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70103,Porongo,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90102,Porvenir,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90201,Puerto Rico,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80201,Riberalta,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,4
Santa Cruz,71302,Saipina,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80302,San Borja,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70301,San Ignacio De Velasco,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60501,San Lorenzo(tja),2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90303,Sena,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10402,Tomina,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Potosí,50502,Toro Toro,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70801,Vallegrande,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60303,Villa Montes,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90502,Villa Nueva (loma Alta),2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60301,Yacuiba,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10301,Zudañez,2010,2,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Cochabamba,30201,Aiquile,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,20701,Apolo,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10201,Azurduy,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80802,Baures,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60202,Bermejo,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70401,Buena Vista,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70703,Cabezas,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70706,Camiri,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,22001,Caranavi,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60302,Carapari,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10902,Culpina,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Santa Cruz,70105,El Torno,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Tarija,60601,Entre Rios Trj,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90503,Eureka (santos Mercado),2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,20602,Guanay,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Beni,80202,Guayaramerin,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,28
Santa Cruz,70705,Gutierrez,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90402,Ingavi (humaita),2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,21501,Ixiamas,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,1
Santa Cruz,70104,La Guardia,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
La Paz,20101,La Paz,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,11003,Machareti,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Cochabamba,31301,Mizque,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10303,Mojocoya,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Chuquisaca,10501,Monteagudo,2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
Pando,90501,Nuevo Manoa (nueva Esperanza),2010,3,TOTAL DE CASOS CONFIRMADOS FALCIPARUM / FEMENINO,0
